datetime,symbol,open,high,low,close,volume
2025-04-04 06:40:00,BINANCE:BTCUSDT,83099.99,83199.99,83099.99,83199.99,10.67724
2025-04-04 06:41:00,BINANCE:BTCUSDT,83200.0,83224.45,83181.04,83181.04,4.45101
2025-04-04 06:42:00,BINANCE:BTCUSDT,83181.04,83223.5,83181.04,83223.5,7.23088
2025-04-04 06:43:00,BINANCE:BTCUSDT,83223.5,83278.31,83217.44,83272.77,7.1355
2025-04-04 06:44:00,BINANCE:BTCUSDT,83272.77,83272.78,83245.97,83248.01,9.98628
2025-04-04 06:45:00,BINANCE:BTCUSDT,83248.0,83264.2,83217.96,83220.0,6.74199
2025-04-04 06:46:00,BINANCE:BTCUSDT,83220.0,83288.98,83220.0,83271.32,15.33654
2025-04-04 06:47:00,BINANCE:BTCUSDT,83271.32,83277.9,83266.78,83273.07,3.77512
2025-04-04 06:48:00,BINANCE:BTCUSDT,83273.08,83273.08,83200.0,83200.0,6.92365
2025-04-04 06:49:00,BINANCE:BTCUSDT,83200.0,83230.44,83194.51,83194.52,3.87289
2025-04-04 06:50:00,BINANCE:BTCUSDT,83194.52,83311.31,83194.52,83311.31,9.54514
2025-04-04 06:51:00,BINANCE:BTCUSDT,83311.32,83358.5,83009.55,83107.46,59.32021
2025-04-04 06:52:00,BINANCE:BTCUSDT,83107.47,83216.0,83107.46,83215.99,10.64512
2025-04-04 06:53:00,BINANCE:BTCUSDT,83216.0,83281.27,83193.27,83274.55,11.01994
2025-04-04 06:54:00,BINANCE:BTCUSDT,83274.55,83274.55,83229.28,83252.98,7.2134
2025-04-04 06:55:00,BINANCE:BTCUSDT,83252.99,83269.87,83210.0,83258.68,7.86099
2025-04-04 06:56:00,BINANCE:BTCUSDT,83258.69,83278.57,83241.14,83265.7,8.79009
2025-04-04 06:57:00,BINANCE:BTCUSDT,83265.69,83265.7,83028.85,83117.82,39.50996
2025-04-04 06:58:00,BINANCE:BTCUSDT,83117.82,83132.31,83043.61,83076.58,10.42884
2025-04-04 06:59:00,BINANCE:BTCUSDT,83077.08,83117.28,83077.07,83114.7,5.98785
2025-04-04 07:00:00,BINANCE:BTCUSDT,83114.7,83114.7,83050.01,83094.0,5.16171
2025-04-04 07:01:00,BINANCE:BTCUSDT,83094.33,83104.15,83075.64,83094.58,5.01109
2025-04-04 07:02:00,BINANCE:BTCUSDT,83094.57,83094.58,83044.4,83044.4,5.75288
2025-04-04 07:03:00,BINANCE:BTCUSDT,83044.4,83044.41,83009.65,83009.65,7.4152
2025-04-04 07:04:00,BINANCE:BTCUSDT,83009.66,83035.35,83001.28,83020.68,6.1273
2025-04-04 07:05:00,BINANCE:BTCUSDT,83020.67,83026.48,82978.92,82992.88,12.14809
2025-04-04 07:06:00,BINANCE:BTCUSDT,82992.88,83003.22,82934.47,83003.21,10.73585
2025-04-04 07:07:00,BINANCE:BTCUSDT,83003.21,83003.21,82955.18,82977.41,12.9583
2025-04-04 07:08:00,BINANCE:BTCUSDT,82977.41,82981.07,82929.4,82929.41,23.80574
2025-04-04 07:09:00,BINANCE:BTCUSDT,82929.41,82960.84,82920.0,82920.01,10.63272
2025-04-04 07:10:00,BINANCE:BTCUSDT,82920.01,82948.51,82920.0,82941.99,7.6656
2025-04-04 07:11:00,BINANCE:BTCUSDT,82942.0,82942.0,82920.0,82920.43,4.57951
2025-04-04 07:12:00,BINANCE:BTCUSDT,82920.43,82968.41,82920.0,82923.67,27.08592
2025-04-04 07:13:00,BINANCE:BTCUSDT,82923.68,82923.68,82886.94,82918.08,18.34571
2025-04-04 07:14:00,BINANCE:BTCUSDT,82918.08,82923.22,82895.45,82923.21,5.16466
2025-04-04 07:15:00,BINANCE:BTCUSDT,82923.21,82943.47,82919.6,82943.47,4.2373
2025-04-04 07:16:00,BINANCE:BTCUSDT,82943.46,82943.47,82898.01,82926.37,11.1191
2025-04-04 07:17:00,BINANCE:BTCUSDT,82926.37,82939.53,82918.85,82939.52,2.85425
2025-04-04 07:18:00,BINANCE:BTCUSDT,82939.52,82990.26,82939.52,82945.82,7.04898
2025-04-04 07:19:00,BINANCE:BTCUSDT,82945.81,82972.97,82926.86,82926.87,5.15129
2025-04-04 07:20:00,BINANCE:BTCUSDT,82926.87,82942.51,82873.5,82880.0,10.49802
2025-04-04 07:21:00,BINANCE:BTCUSDT,82880.0,82895.6,82850.0,82855.02,7.135
2025-04-04 07:22:00,BINANCE:BTCUSDT,82855.01,82889.41,82848.75,82864.63,5.37816
2025-04-04 07:23:00,BINANCE:BTCUSDT,82864.64,82875.95,82859.89,82859.9,6.97261
2025-04-04 07:24:00,BINANCE:BTCUSDT,82859.89,82876.75,82858.71,82860.59,4.47106
2025-04-04 07:25:00,BINANCE:BTCUSDT,82860.6,82860.6,82792.27,82813.68,17.55116
2025-04-04 07:26:00,BINANCE:BTCUSDT,82813.68,82813.69,82662.05,82708.99,55.52459
2025-04-04 07:27:00,BINANCE:BTCUSDT,82708.98,82712.44,82577.63,82618.48,64.66975
2025-04-04 07:28:00,BINANCE:BTCUSDT,82618.49,82713.62,82598.0,82622.59,253.68484
2025-04-04 07:29:00,BINANCE:BTCUSDT,82623.3,82723.37,82623.3,82695.91,16.49776
2025-04-04 07:30:00,BINANCE:BTCUSDT,82695.9,82782.11,82695.9,82782.11,12.58107
2025-04-04 07:31:00,BINANCE:BTCUSDT,82782.1,82832.72,82782.1,82796.33,5.62134
2025-04-04 07:32:00,BINANCE:BTCUSDT,82796.33,82857.11,82791.38,82857.11,5.67228
2025-04-04 07:33:00,BINANCE:BTCUSDT,82857.11,82908.14,82832.76,82908.14,5.6835
2025-04-04 07:34:00,BINANCE:BTCUSDT,82908.15,82915.08,82883.57,82902.13,3.02071
2025-04-04 07:35:00,BINANCE:BTCUSDT,82902.13,82913.71,82868.12,82868.12,4.64715
2025-04-04 07:36:00,BINANCE:BTCUSDT,82868.11,82917.65,82866.08,82900.02,7.97947
2025-04-04 07:37:00,BINANCE:BTCUSDT,82900.01,82981.14,82897.51,82942.42,5.09084
2025-04-04 07:38:00,BINANCE:BTCUSDT,82942.42,83003.12,82936.0,82986.22,7.22723
2025-04-04 07:39:00,BINANCE:BTCUSDT,82986.22,83009.99,82961.84,83009.42,4.40721
2025-04-04 07:40:00,BINANCE:BTCUSDT,83008.42,83033.0,83008.41,83010.0,6.20664
2025-04-04 07:41:00,BINANCE:BTCUSDT,83010.0,83052.93,82988.0,83052.92,6.45143
2025-04-04 07:42:00,BINANCE:BTCUSDT,83052.92,83055.06,83030.33,83043.65,2.85035
2025-04-04 07:43:00,BINANCE:BTCUSDT,83043.65,83055.04,83037.14,83055.04,3.90508
2025-04-04 07:44:00,BINANCE:BTCUSDT,83055.04,83100.0,83051.5,83059.88,5.93763
2025-04-04 07:45:00,BINANCE:BTCUSDT,83059.87,83150.0,83059.87,83108.02,9.61317
2025-04-04 07:46:00,BINANCE:BTCUSDT,83108.03,83169.82,83091.61,83150.81,7.18105
2025-04-04 07:47:00,BINANCE:BTCUSDT,83150.81,83183.68,83144.48,83145.26,6.09041
2025-04-04 07:48:00,BINANCE:BTCUSDT,83145.26,83186.96,83130.65,83131.54,7.42017
2025-04-04 07:49:00,BINANCE:BTCUSDT,83131.98,83162.0,83131.98,83138.0,10.03346
2025-04-04 07:50:00,BINANCE:BTCUSDT,83138.0,83143.48,83090.6,83090.61,25.22185
2025-04-04 07:51:00,BINANCE:BTCUSDT,83090.61,83118.13,83062.87,83075.47,7.24929
2025-04-04 07:52:00,BINANCE:BTCUSDT,83075.48,83133.64,83068.69,83133.63,4.25645
2025-04-04 07:53:00,BINANCE:BTCUSDT,83133.64,83162.0,83083.65,83083.65,7.37765
2025-04-04 07:54:00,BINANCE:BTCUSDT,83083.66,83083.66,82986.46,82986.46,4.60409
2025-04-04 07:55:00,BINANCE:BTCUSDT,82986.47,82986.47,82933.96,82933.97,3.91594
2025-04-04 07:56:00,BINANCE:BTCUSDT,82933.96,82952.84,82933.96,82952.83,2.02492
2025-04-04 07:57:00,BINANCE:BTCUSDT,82952.83,82959.99,82952.83,82959.99,0.75204
2025-04-04 07:58:00,BINANCE:BTCUSDT,82959.98,82959.99,82926.15,82930.99,3.86778
2025-04-04 07:59:00,BINANCE:BTCUSDT,82930.99,82945.78,82930.98,82933.97,1.61068
2025-04-04 08:00:00,BINANCE:BTCUSDT,82933.97,82939.91,82930.0,82930.01,2.70067
2025-04-04 08:01:00,BINANCE:BTCUSDT,82930.0,82930.01,82871.86,82916.1,9.41926
2025-04-04 08:02:00,BINANCE:BTCUSDT,82916.1,82926.43,82900.16,82902.04,10.2237
2025-04-04 08:03:00,BINANCE:BTCUSDT,82902.04,82914.01,82888.34,82900.0,2.47185
2025-04-04 08:04:00,BINANCE:BTCUSDT,82899.99,82914.0,82899.99,82906.38,5.17762
2025-04-04 08:05:00,BINANCE:BTCUSDT,82906.38,82944.59,82903.43,82928.67,3.80244
2025-04-04 08:06:00,BINANCE:BTCUSDT,82928.66,82942.9,82913.57,82913.57,2.74021
2025-04-04 08:07:00,BINANCE:BTCUSDT,82913.58,82927.69,82900.3,82908.88,3.17261
2025-04-04 08:08:00,BINANCE:BTCUSDT,82908.89,82911.69,82900.16,82909.96,4.32259
2025-04-04 08:09:00,BINANCE:BTCUSDT,82909.96,82913.08,82874.84,82874.84,3.87328
2025-04-04 08:10:00,BINANCE:BTCUSDT,82874.85,82874.85,82832.5,82853.98,5.64468
2025-04-04 08:11:00,BINANCE:BTCUSDT,82853.98,82891.23,82853.98,82891.23,1.06845
2025-04-04 08:12:00,BINANCE:BTCUSDT,82891.22,82891.23,82849.65,82880.0,2.87591
2025-04-04 08:13:00,BINANCE:BTCUSDT,82879.99,82913.07,82879.99,82894.61,5.22746
2025-04-04 08:14:00,BINANCE:BTCUSDT,82894.62,82926.1,82894.62,82926.1,3.26077
2025-04-04 08:15:00,BINANCE:BTCUSDT,82926.1,82978.0,82920.84,82970.53,4.12986
2025-04-04 08:16:00,BINANCE:BTCUSDT,82970.53,82970.53,82953.57,82967.19,2.84192
2025-04-04 08:17:00,BINANCE:BTCUSDT,82967.18,83000.0,82967.18,83000.0,4.73956
2025-04-04 08:18:00,BINANCE:BTCUSDT,83000.0,83000.0,82986.83,82986.83,2.01603
2025-04-04 08:19:00,BINANCE:BTCUSDT,82986.83,82996.0,82982.78,82982.78,6.95071
2025-04-04 08:20:00,BINANCE:BTCUSDT,82982.79,83001.2,82953.3,82962.0,4.43056
2025-04-04 08:21:00,BINANCE:BTCUSDT,82961.99,82968.96,82890.87,82890.88,4.82765
2025-04-04 08:22:00,BINANCE:BTCUSDT,82890.87,82898.74,82851.76,82851.76,3.53727
2025-04-04 08:23:00,BINANCE:BTCUSDT,82851.77,82857.97,82850.0,82856.21,1.44642
2025-04-04 08:24:00,BINANCE:BTCUSDT,82856.21,82856.21,82822.33,82829.48,27.1583
2025-04-04 08:25:00,BINANCE:BTCUSDT,82829.48,82847.98,82768.0,82768.01,55.35953
2025-04-04 08:26:00,BINANCE:BTCUSDT,82768.01,82793.62,82768.01,82793.21,3.0295
2025-04-04 08:27:00,BINANCE:BTCUSDT,82793.21,82890.42,82793.2,82870.0,13.60454
2025-04-04 08:28:00,BINANCE:BTCUSDT,82869.99,82910.04,82860.4,82890.33,3.2578
2025-04-04 08:29:00,BINANCE:BTCUSDT,82890.33,82911.47,82882.05,82910.86,4.38519
2025-04-04 08:30:00,BINANCE:BTCUSDT,82910.86,82940.0,82908.28,82908.29,2.29203
2025-04-04 08:31:00,BINANCE:BTCUSDT,82908.29,82980.0,82908.28,82980.0,4.20016
2025-04-04 08:32:00,BINANCE:BTCUSDT,82979.99,82981.13,82929.61,82981.13,9.19531
2025-04-04 08:33:00,BINANCE:BTCUSDT,82981.13,82984.55,82962.56,82975.38,5.27545
2025-04-04 08:34:00,BINANCE:BTCUSDT,82975.38,82975.38,82876.23,82876.24,9.31114
2025-04-04 08:35:00,BINANCE:BTCUSDT,82876.24,82876.24,82802.67,82838.25,12.92703
2025-04-04 08:36:00,BINANCE:BTCUSDT,82838.24,82839.14,82809.83,82818.86,10.95566
2025-04-04 08:37:00,BINANCE:BTCUSDT,82819.13,82836.16,82809.84,82809.84,5.6985
2025-04-04 08:38:00,BINANCE:BTCUSDT,82809.83,82827.58,82800.0,82811.98,6.09802
2025-04-04 08:39:00,BINANCE:BTCUSDT,82811.98,82838.83,82808.01,82838.83,11.37538
2025-04-04 08:40:00,BINANCE:BTCUSDT,82838.82,82838.83,82792.45,82792.45,8.29764
2025-04-04 08:41:00,BINANCE:BTCUSDT,82792.46,82827.16,82792.45,82821.41,6.10459
2025-04-04 08:42:00,BINANCE:BTCUSDT,82821.41,82821.41,82782.01,82795.6,8.35662
2025-04-04 08:43:00,BINANCE:BTCUSDT,82795.6,82808.14,82792.45,82807.4,6.03165
2025-04-04 08:44:00,BINANCE:BTCUSDT,82807.4,82878.44,82807.4,82878.43,5.95057
2025-04-04 08:45:00,BINANCE:BTCUSDT,82878.43,82900.0,82841.04,82841.04,5.35784
2025-04-04 08:46:00,BINANCE:BTCUSDT,82841.03,82857.34,82800.0,82832.76,4.649
2025-04-04 08:47:00,BINANCE:BTCUSDT,82832.76,82963.53,82832.76,82963.52,3.79643
2025-04-04 08:48:00,BINANCE:BTCUSDT,82963.53,83023.73,82953.97,82953.97,5.36373
2025-04-04 08:49:00,BINANCE:BTCUSDT,82953.97,82999.99,82953.97,82975.45,3.94435
2025-04-04 08:50:00,BINANCE:BTCUSDT,82975.46,83069.96,82975.46,83016.0,8.60803
2025-04-04 08:51:00,BINANCE:BTCUSDT,83016.0,83016.0,82972.69,82976.34,8.82756
2025-04-04 08:52:00,BINANCE:BTCUSDT,82976.34,83028.31,82976.34,83004.92,5.22108
2025-04-04 08:53:00,BINANCE:BTCUSDT,83004.93,83004.93,82969.56,83003.66,2.25526
2025-04-04 08:54:00,BINANCE:BTCUSDT,83003.65,83054.18,83001.97,83054.17,6.5076
2025-04-04 08:55:00,BINANCE:BTCUSDT,83054.17,83054.17,83002.0,83002.0,9.63708
2025-04-04 08:56:00,BINANCE:BTCUSDT,83002.01,83002.01,82976.71,82976.71,2.27583
2025-04-04 08:57:00,BINANCE:BTCUSDT,82976.71,82976.72,82946.15,82961.02,6.30643
2025-04-04 08:58:00,BINANCE:BTCUSDT,82961.02,82965.07,82954.49,82954.49,2.26205
2025-04-04 08:59:00,BINANCE:BTCUSDT,82954.49,82965.75,82954.49,82961.84,3.30483
2025-04-04 09:00:00,BINANCE:BTCUSDT,82961.84,82975.22,82890.73,82903.59,19.58405
2025-04-04 09:01:00,BINANCE:BTCUSDT,82903.58,82903.59,82680.32,82726.97,41.95767
2025-04-04 09:02:00,BINANCE:BTCUSDT,82726.97,82734.29,82679.55,82698.11,12.89026
2025-04-04 09:03:00,BINANCE:BTCUSDT,82698.12,82733.66,82698.11,82725.93,6.42625
2025-04-04 09:04:00,BINANCE:BTCUSDT,82725.93,82798.86,82725.93,82773.99,9.51048
2025-04-04 09:05:00,BINANCE:BTCUSDT,82773.98,82803.38,82773.98,82776.19,5.68638
2025-04-04 09:06:00,BINANCE:BTCUSDT,82776.19,82803.36,82776.18,82779.7,5.18157
2025-04-04 09:07:00,BINANCE:BTCUSDT,82779.7,82788.3,82725.31,82735.59,10.67277
2025-04-04 09:08:00,BINANCE:BTCUSDT,82735.58,82735.59,82700.0,82723.95,9.08274
2025-04-04 09:09:00,BINANCE:BTCUSDT,82723.94,82740.0,82706.82,82739.99,14.29457
